date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:50:25	2278/2278	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2005:50:24%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Ftemas%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embede60e.json	(from http://museopedrodeosma.org/en/temas/)
00:50:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2005:50:24%20GMT	http://museopedrodeosma.org/en/?p=1569	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/indexb13f.html	(from http://museopedrodeosma.org/en/temas/)
00:50:26	2350/2350	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2005:50:25%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Ftemas%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed739f	(from http://museopedrodeosma.org/en/temas/)
00:50:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2005:50:26%20GMT	http://museopedrodeosma.org/temas/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/temas/index.html	(from http://museopedrodeosma.org/en/temas/)
00:50:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2005:50:26%20GMT	http://museopedrodeosma.org/es/temas/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/temas/index.html	(from http://museopedrodeosma.org/en/temas/)
00:50:52	232183/232183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Mar%202016%2022:40:08%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/01/588.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/01/588.jpg	(from http://museopedrodeosma.org/en/coleccion/)
00:51:28	214783/214783	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2015:58:47%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/35-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/35-p.jpg	(from http://museopedrodeosma.org/en/temas/)
00:52:02	590303/590303	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2015:55:48%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Manierismo2.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Manierismo2.jpg	(from http://museopedrodeosma.org/en/temas/)
00:52:08	246288/246288	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2015:59:25%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/37-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/37-p.jpg	(from http://museopedrodeosma.org/en/temas/)
00:53:15	1058247/1058247	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2021:50:22%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Manierismo-1.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Manierismo-1.jpg	(from http://museopedrodeosma.org/en/temas/)
00:53:21	454603/454603	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:21:44%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Nave-de-la-Iglesia.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Nave-de-la-Iglesia.jpg	(from http://museopedrodeosma.org/en/temas/)
00:53:32	557792/557792	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2022:02:06%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Sala-de-Alegor%c3%adas-1.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Sala-de-Alegor%c3%adas-1.jpg	(from http://museopedrodeosma.org/en/temas/)
00:55:43	1970578/1970578	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2021:56:32%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Virgen-del-Cetro.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Virgen-del-Cetro.jpg	(from http://museopedrodeosma.org/en/temas/)
00:57:21	1527720/1527720	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:08:57%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Ad%c3%a1n-y-Eva.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Ad%c3%a1n-y-Eva.jpg	(from http://museopedrodeosma.org/en/temas/)
00:57:47	1644861/1644861	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:09:53%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Alegor%c3%adas.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Alegor%c3%adas.jpg	(from http://museopedrodeosma.org/en/temas/)
00:57:47	770486/770486	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2021:30:06%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Retratos.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Retratos.jpg	(from http://museopedrodeosma.org/en/temas/)
00:58:13	1745833/1745833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:11:19%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/corona.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/corona.jpg	(from http://museopedrodeosma.org/en/temas/)
01:00:24	1133470/1133470	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2021:32:52%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/82.0.527_T.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/82.0.527_T.jpg	(from http://museopedrodeosma.org/en/temas/)
01:01:11	1262122/1262122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2021:33:28%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Retrato.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Retrato.jpg	(from http://museopedrodeosma.org/en/temas/)
01:01:29	1374627/1374627	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2017:48:42%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Sala-Advocaciones.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Sala-Advocaciones.jpg	(from http://museopedrodeosma.org/en/temas/)
01:04:02	2167431/2167431	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:31:15%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Pomata.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Pomata.jpg	(from http://museopedrodeosma.org/en/temas/)
01:05:22	1440196/1440196	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:32:10%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Tenerife.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Tenerife.jpg	(from http://museopedrodeosma.org/en/temas/)
01:05:24	1861567/1861567	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:29:16%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Cocharcas.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Cocharcas.jpg	(from http://museopedrodeosma.org/en/temas/)
01:05:38	96808/96808	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:10:31%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/56-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/56-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:06:08	269065/269065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:10:41%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/73-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/73-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:06:21	264626/264626	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:10:26%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/55-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/55-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:06:22	869517/869517	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2017:58:25%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Sala-Escuela-Cuzque%c3%b1a-siglo-XVII.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Sala-Escuela-Cuzque%c3%b1a-siglo-XVII.jpg	(from http://museopedrodeosma.org/en/temas/)
01:07:22	2308396/2308396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:30:21%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/N%c3%a1car.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/N%c3%a1car.jpg	(from http://museopedrodeosma.org/en/temas/)
01:07:48	154131/154131	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:48:30%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/87-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/87-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:08:37	841625/841625	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2017:52:12%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Sala-%c3%81ngeles-y-Arc%c3%a1ngeles.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Sala-%c3%81ngeles-y-Arc%c3%a1ngeles.jpg	(from http://museopedrodeosma.org/en/temas/)
01:09:39	382261/382261	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:48:48%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/89-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/89-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:10:27	1518120/1518120	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2022:29:05%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Arc%c3%a1ngel-Arcabucero-web.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Arc%c3%a1ngel-Arcabucero-web.jpg	(from http://museopedrodeosma.org/en/temas/)
01:10:39	1691163/1691163	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:41:07%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Cuzco-Siglo-XVII.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Cuzco-Siglo-XVII.jpg	(from http://museopedrodeosma.org/en/temas/)
01:10:56	477253/477253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2022:24:56%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Sala-Escuela-Cuzque%c3%b1a-Siglo-XVIII-2.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Sala-Escuela-Cuzque%c3%b1a-Siglo-XVIII-2.jpg	(from http://museopedrodeosma.org/en/temas/)
01:11:29	304625/304625	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2019:55:08%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/79-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/79-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:11:40	269557/269557	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2019:58:00%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/105-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/105-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:11:40	1449991/1449991	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:49:38%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/FA.1.84_T.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/FA.1.84_T.jpg	(from http://museopedrodeosma.org/en/temas/)
01:12:08	163118/163118	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2021:43:55%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/PiedradeHuamanga.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/PiedradeHuamanga.jpg	(from http://museopedrodeosma.org/en/temas/)
01:12:34	401964/401964	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:01:39%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Procesi%c3%b3n.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Procesi%c3%b3n.jpg	(from http://museopedrodeosma.org/en/temas/)
01:12:56	134565/134565	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:14:14%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/155-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/155-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:12:59	953287/953287	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2022:00:08%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Uni%c3%b3n-de-la-descendencia-imperial-incaica-con-la-Casa-reducida-1.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Uni%c3%b3n-de-la-descendencia-imperial-incaica-con-la-Casa-reducida-1.jpg	(from http://museopedrodeosma.org/en/temas/)
01:13:17	123820/123820	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:13:53%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/151-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/151-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:13:30	190358/190358	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:14:02%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/153-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/153-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:13:37	557340/557340	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:16:32%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Huamanga.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Huamanga.jpg	(from http://museopedrodeosma.org/en/temas/)
01:13:40	141142/141142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:13:35%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/147-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/147-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:00	122906/122906	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:06:00%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/119-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/119-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:00	183853/183853	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:13:43%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/149-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/149-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:09	199955/199955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2022:14:57%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Sala-de-Esculturas-1.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Sala-de-Esculturas-1.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:17	100730/100730	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:06:11%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/131-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/131-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:20	118264/118264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:06:06%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/127-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/127-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:28	67932/67932	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:06:16%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/139-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/139-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:37	173224/173224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2016:05:55%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/111-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/111-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:52	89195/89195	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:50:35%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/159-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/159-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:14:55	216039/216039	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2021:25:59%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/123-2-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/123-2-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:15:04	1280051/1280051	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:05:32%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Cristo.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Cristo.jpg	(from http://museopedrodeosma.org/en/temas/)
01:15:15	125218/125218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:50:56%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/165-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/165-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:15:36	126167/126167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:51:05%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/167-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/167-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:15:53	101425/101425	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:51:12%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/169-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/169-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:16:03	445193/445193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2020:50:48%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/161-p.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/161-p.jpg	(from http://museopedrodeosma.org/en/temas/)
01:16:13	428641/428641	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2021:50:36%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/MPO-91_J.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/MPO-91_J.jpg	(from http://museopedrodeosma.org/en/temas/)
01:16:13	656064/656064	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Apr%202016%2019:46:38%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Plater%c3%ada.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Plater%c3%ada.jpg	(from http://museopedrodeosma.org/en/temas/)
01:16:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:16:13%20GMT	http://museopedrodeosma.org/en/?p=1392	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/indexd486.html	(from http://museopedrodeosma.org/en/mapa-de-las-salas-del-museo/)
01:16:14	2322/2322	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:16:13%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Fmapa-de-las-salas-del-museo%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embedfb9e.json	(from http://museopedrodeosma.org/en/mapa-de-las-salas-del-museo/)
01:16:15	2372/2372	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:16:14%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Fmapa-de-las-salas-del-museo%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed6d21	(from http://museopedrodeosma.org/en/mapa-de-las-salas-del-museo/)
01:16:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:16:15%20GMT	http://museopedrodeosma.org/es/mapa-de-las-salas-del-museo/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/mapa-de-las-salas-del-museo/index.html	(from http://museopedrodeosma.org/en/mapa-de-las-salas-del-museo/)
01:16:24	218154/218154	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202016%2021:48:55%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/82.0.2128_T.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/82.0.2128_T.jpg	(from http://museopedrodeosma.org/en/temas/)
01:16:26	36136/36136	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:16:16%20GMT	http://museopedrodeosma.org/mapa-de-las-salas-del-museo/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/mapa-de-las-salas-del-museo/index.html	(from http://museopedrodeosma.org/en/mapa-de-las-salas-del-museo/)
01:16:27	2336/2336	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:16:25%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Ftaller-de-restauracion-2%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed1525.json	(from http://museopedrodeosma.org/en/taller-de-restauracion-2/)
01:16:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:16:27%20GMT	http://museopedrodeosma.org/en/?p=1396	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/indexc58f.html	(from http://museopedrodeosma.org/en/taller-de-restauracion-2/)
01:16:29	2386/2386	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:16:27%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Ftaller-de-restauracion-2%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embede972	(from http://museopedrodeosma.org/en/taller-de-restauracion-2/)
01:16:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:16:29%20GMT	http://museopedrodeosma.org/es/taller-de-restauracion-2/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/taller-de-restauracion-2/index.html	(from http://museopedrodeosma.org/en/taller-de-restauracion-2/)
01:16:31	2249/2249	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:16:30%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Fagenda%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed53cc.json	(from http://museopedrodeosma.org/en/agenda/)
01:16:32	2318/2318	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:16:31%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2Fagenda%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embedfa74	(from http://museopedrodeosma.org/en/agenda/)
01:16:33	30489/30489	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jan%202016%2020:47:34%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/01/CO2.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/01/CO2.jpg	(from http://museopedrodeosma.org/en/taller-de-restauracion-2/)
01:16:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:16:33%20GMT	http://museopedrodeosma.org/en/?p=153	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/indexd7d8.html	(from http://museopedrodeosma.org/en/agenda/)
01:16:34	164439/164439	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Feb%202016%2015:28:34%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/01/MAPA1.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/01/MAPA1.jpg	(from http://museopedrodeosma.org/en/mapa-de-las-salas-del-museo/)
